carat,depth,table,x,y,z,price,color_num,cut_num
0.38,62.2,57.0,4.61,4.66,2.89,6.608,4,5
0.38,60.0,57.0,4.75,4.79,2.86,6.882000000000001,4,3
0.49,59.7,56.0,5.16,5.19,3.09,7.531000000000001,7,3
0.31,61.8,56.0,4.36,4.34,2.69,6.896,1,5
0.9,62.6,58.0,6.12,6.08,3.82,8.128,4,4
1.05,59.5,56.0,6.62,6.68,3.96,8.721,4,3
0.77,62.0,57.0,5.84,5.87,3.63,7.722,3,5
0.24,61.1,60.0,3.96,3.99,2.43,5.905,6,3
0.35,61.7,55.0,4.57,4.54,2.81,6.892,1,5
1.0,62.2,62.0,6.39,6.33,3.96,8.12,5,4
1.15,62.8,57.0,6.7,6.65,4.19,8.192,7,5
1.03,58.9,56.0,6.61,6.57,3.88,8.302999999999999,1,5
0.7,62.7,57.0,5.66,5.7,3.56,7.83,2,5
1.08,61.4,57.0,6.6,6.66,4.07,8.527000000000001,4,5
0.32,63.1,58.0,4.36,4.33,2.74,6.382000000000001,4,3
0.51,62.6,57.0,5.1,5.06,3.18,7.757999999999999,2,4
0.36,60.8,58.0,4.57,4.61,2.79,6.159,7,4
1.02,60.7,60.0,6.51,6.48,3.94,8.488,7,4
1.01,56.8,61.0,6.5,6.45,3.68,8.527000000000001,6,2
0.33,61.4,55.0,4.48,4.51,2.76,6.635,2,5
1.54,59.3,59.0,7.54,7.5,4.46,8.732999999999999,3,4
0.3,63.8,56.0,4.23,4.26,2.71,5.861000000000001,3,2
0.41,62.2,57.0,4.75,4.77,2.96,6.792000000000001,7,5
0.31,61.0,56.0,4.39,4.43,2.69,6.818,2,5
0.9,62.7,56.0,6.1,6.14,3.84,8.472000000000001,7,3
1.01,61.1,57.0,6.43,6.46,3.94,8.583,1,3
0.75,62.1,57.0,5.8,5.82,3.61,8.033,2,5
0.7,59.9,57.0,5.77,5.74,3.45,7.669,4,5
1.06,61.8,55.0,6.55,6.58,4.06,8.173,2,5
1.01,59.5,62.0,6.53,6.45,3.86,8.515,2,4
0.52,61.8,56.0,5.2,5.17,3.2,7.702999999999999,2,5
1.01,60.0,60.0,6.45,6.49,3.88,8.623,1,3
0.3,62.5,53.3,4.28,4.31,2.69,6.399,2,5
0.4,62.5,60.0,4.7,4.65,2.92,6.957000000000001,7,4
1.0,63.3,60.0,6.29,6.37,4.01,8.613,7,2
0.5,61.8,58.0,5.08,5.11,3.15,7.007000000000001,1,5
0.73,61.3,57.0,5.81,5.84,3.57,7.952999999999999,7,5
0.33,62.2,58.0,4.44,4.43,2.76,6.75,2,4
0.7,62.8,58.0,5.59,5.69,3.54,7.779,4,3
0.5,64.0,57.0,5.04,4.99,3.21,6.994,1,2
0.8,61.6,54.0,5.99,5.95,3.68,8.265,2,5
0.32,62.0,57.0,4.38,4.42,2.73,6.377999999999999,6,5
1.01,61.1,56.0,6.49,6.51,3.97,8.437999999999999,3,5
0.64,60.5,57.0,5.58,5.62,3.39,7.792000000000001,4,5
1.52,62.2,58.0,7.39,7.33,4.58,9.049,7,4
0.65,61.5,55.0,5.6,5.62,3.45,8.027999999999999,4,5
0.31,61.5,54.0,4.36,4.39,2.69,6.671,7,5
0.7,63.4,60.0,5.61,5.59,3.55,7.789,4,3
0.41,62.8,54.0,4.72,4.77,2.98,7.079,1,3
1.52,62.6,60.0,7.3,7.33,4.58,9.071,5,3
0.3,61.7,58.0,4.29,4.3,2.65,6.212999999999999,1,5
1.53,61.7,59.0,7.31,7.4,4.54,9.167,7,4
0.4,58.7,59.0,4.78,4.82,2.82,6.433,1,3
1.24,59.3,58.0,7.03,7.09,4.19,9.184,6,4
2.0,63.6,57.0,8.01,7.97,5.08,9.509,4,2
0.71,60.7,58.0,5.78,5.81,3.52,7.404,3,3
0.53,63.2,58.0,5.13,5.16,3.25,7.364,2,3
0.72,60.5,56.0,5.79,5.84,3.52,8.175,6,5
0.7,60.3,58.0,5.73,5.77,3.47,7.682,7,4
0.76,59.9,59.0,5.94,5.92,3.55,7.627000000000001,3,4
0.42,61.3,57.0,4.82,4.8,2.95,7.107,2,5
0.4,63.4,59.0,4.67,4.7,2.97,6.433,6,2
1.15,63.1,63.0,6.67,6.57,4.18,8.5,2,3
0.7,62.9,59.0,5.62,5.67,3.55,7.784,2,3
0.7,63.0,60.0,5.59,5.62,3.53,7.532,5,3
0.3,60.0,60.0,4.33,4.3,2.59,6.654,7,4
2.19,61.7,58.0,8.38,8.28,5.14,9.773,4,4
0.32,61.6,59.0,4.43,4.4,2.72,6.644,1,4
1.55,61.7,57.0,7.37,7.42,4.56,8.911,3,5
0.9,61.7,56.0,6.19,6.26,3.84,8.471,7,5
1.02,61.0,56.0,6.52,6.55,3.99,9.373,6,5
0.3,63.0,59.0,4.21,4.27,2.67,6.265,4,3
0.51,62.2,59.0,5.1,5.13,3.18,7.58,6,3
0.65,60.0,63.0,5.62,5.54,3.35,7.502999999999999,2,3
0.32,60.4,57.0,4.41,4.43,2.67,6.75,2,5
0.4,62.1,57.0,4.65,4.69,2.9,6.532,2,3
0.7,63.4,59.0,5.6,5.57,3.54,7.789,5,3
0.51,63.0,58.0,5.05,5.07,3.19,7.274,6,3
0.38,62.1,60.0,4.6,4.64,2.87,6.397,3,4
0.31,62.4,54.0,4.37,4.38,2.73,6.532,7,5
0.3,63.2,56.0,4.27,4.3,2.71,6.265,1,2
0.41,62.6,58.0,4.75,4.7,2.96,6.867999999999999,7,4
0.4,60.6,56.0,4.77,4.8,2.9,6.938,1,5
0.51,63.6,54.0,5.05,5.08,3.22,6.936,7,2
0.35,62.8,58.0,4.47,4.51,2.82,6.529,6,3
0.9,62.4,56.0,6.16,6.24,3.87,8.312999999999999,6,5
1.5,61.5,65.0,7.21,7.17,4.42,8.748,1,2
0.4,64.2,56.0,4.69,4.66,3.0,6.782,1,2
0.51,60.5,59.0,5.18,5.13,3.12,7.2589999999999995,2,4
0.3,59.3,61.0,4.43,4.38,2.61,6.004,3,4
0.31,62.2,54.0,4.34,4.31,2.69,6.848,6,5
0.45,64.1,62.0,4.82,4.75,3.07,6.522,1,2
1.71,60.3,62.0,7.76,7.7,4.66,9.216000000000001,5,4
1.05,59.5,58.0,6.61,6.69,3.96,8.436,4,3
0.54,61.4,55.0,5.26,5.3,3.24,7.5329999999999995,7,5
1.01,63.6,56.0,6.38,6.33,4.04,8.477,6,2
1.22,62.2,60.0,6.89,6.77,4.25,8.327,3,4
0.54,61.2,55.0,5.23,5.29,3.22,7.205,2,3
0.7,62.9,59.0,5.68,5.61,3.55,7.962999999999999,7,4
0.3,61.0,56.0,4.33,4.39,2.66,6.7,1,5
1.52,61.2,57.0,7.45,7.39,4.54,9.111,2,5
1.0,62.1,61.0,6.31,6.38,3.94,8.705,2,2
1.53,59.4,59.0,7.55,7.51,4.47,9.479,7,4
1.7,61.2,57.0,7.71,7.68,4.71,9.12,4,5
0.4,64.0,56.0,4.66,4.69,2.99,6.9510000000000005,4,3
0.3,60.7,57.0,4.37,4.33,2.64,6.41,4,5
1.02,60.5,54.0,6.57,6.48,3.95,8.727,7,4
1.07,61.2,55.0,6.63,6.67,4.07,8.822000000000001,7,3
2.0,63.6,57.0,7.9,7.99,5.05,9.551,5,3
0.39,61.4,57.0,4.66,4.72,2.88,6.365,3,5
0.41,63.2,56.0,4.74,4.72,2.99,6.922999999999999,1,3
0.57,61.6,56.0,5.34,5.37,3.3,7.357,2,5
0.28,58.7,60.0,4.34,4.31,2.54,6.659,1,4
0.81,65.7,57.0,5.8,5.75,3.79,7.6160000000000005,2,1
1.73,62.7,56.0,7.62,7.67,4.79,9.366,4,5
1.2,62.8,56.0,6.76,6.68,4.22,8.513,4,4
0.3,61.9,56.0,4.29,4.33,2.67,6.162999999999999,2,5
1.38,60.2,60.0,7.31,7.24,4.37,8.638,4,4
0.75,62.5,57.0,5.78,5.83,3.63,7.97,2,5
1.01,62.1,54.0,6.5,6.41,4.01,8.63,1,5
0.7,61.0,59.0,5.68,5.7,3.47,7.939,6,5
1.24,61.8,58.0,6.85,6.9,4.25,8.677,5,5
0.86,60.0,56.0,6.22,6.24,3.74,8.154,1,5
0.38,62.1,54.6,4.65,4.69,2.9,6.917999999999999,2,5
1.01,59.4,58.0,6.51,6.53,3.93,8.887,7,3
0.3,62.2,54.0,4.33,4.35,2.7,6.196000000000001,4,5
1.16,61.5,57.0,6.78,6.75,4.16,8.576,5,5
2.28,62.4,58.0,8.45,8.35,5.24,9.703,3,4
1.01,61.1,59.0,6.53,6.47,3.97,8.474,1,5
0.61,59.6,57.0,5.56,5.58,3.32,7.9239999999999995,6,3
1.21,61.8,60.0,6.86,6.76,4.21,8.387,5,4
0.36,60.8,59.0,4.56,4.59,2.78,6.447,1,3
1.13,59.6,57.0,6.89,6.81,4.08,9.197000000000001,7,5
0.73,60.7,56.0,5.89,5.81,3.55,7.886,7,5
0.7,60.0,60.0,5.78,5.85,3.49,8.082,7,3
1.14,62.6,58.0,6.64,6.58,4.14,8.416,6,4
0.41,59.8,57.0,4.81,4.85,2.89,6.718,7,5
0.34,62.0,55.0,4.49,4.45,2.77,6.94,6,5
1.18,61.0,58.0,6.84,6.79,4.16,8.99,7,4
0.59,62.8,57.0,5.33,5.37,3.36,7.0920000000000005,5,5
1.01,63.4,55.0,6.35,6.42,4.05,8.375,2,2
0.43,61.3,56.0,4.9,4.86,2.99,6.916,4,5
2.28,62.9,57.0,8.41,8.34,5.27,9.692,5,5
0.32,59.8,57.0,4.48,4.52,2.69,6.443,4,5
0.77,61.3,56.0,5.89,5.92,3.62,7.912000000000001,2,5
1.02,62.9,60.0,6.42,6.37,4.02,8.908,6,4
0.31,62.3,58.0,4.35,4.38,2.72,6.035,5,3
1.25,62.2,57.0,6.92,6.84,4.28,8.687000000000001,5,4
0.32,61.7,60.0,4.38,4.41,2.71,6.107,1,4
0.52,59.2,58.0,5.28,5.31,3.14,7.622999999999999,7,3
1.52,62.0,58.0,7.33,7.39,4.56,9.509,7,4
0.4,63.2,57.0,4.73,4.7,2.98,6.697,3,3
0.76,62.6,55.0,5.87,5.82,3.66,7.586,7,4
0.31,61.7,58.0,4.34,4.32,2.67,6.547999999999999,7,4
0.57,61.1,57.0,5.32,5.35,3.26,7.268,7,3
0.53,62.2,57.0,5.2,5.16,3.22,6.892,1,4
2.09,60.2,61.0,8.32,8.29,5.0,9.666,2,3
0.36,62.0,59.0,4.56,4.53,2.82,6.535,7,4
0.71,61.6,56.0,5.71,5.75,3.53,8.126,1,5
0.7,62.6,54.0,5.63,5.71,3.55,7.735,5,5
1.25,61.5,58.0,6.98,6.91,4.27,9.272,1,4
0.41,62.3,61.0,4.75,4.72,2.95,6.707000000000001,6,4
0.3,61.9,58.0,4.33,4.27,2.66,6.515,1,4
0.3,62.5,56.0,4.28,4.3,2.68,6.7589999999999995,1,5
1.2,62.2,55.0,6.76,6.85,4.23,8.847000000000001,4,5
1.51,62.7,55.0,7.37,7.28,4.59,8.958,5,4
0.73,60.4,59.0,5.83,5.89,3.54,7.9270000000000005,4,3
0.71,61.8,58.0,5.76,5.72,3.55,7.752000000000001,5,4
0.51,63.1,54.0,5.06,5.12,3.21,7.107,2,2
1.16,62.0,55.0,6.68,6.72,4.19,9.472000000000001,6,5
0.31,61.1,57.0,4.36,4.35,2.66,6.596,6,4
0.7,63.3,56.0,5.59,5.66,3.56,7.81,7,3
1.5,63.1,57.0,7.29,7.25,4.59,9.136000000000001,7,3
1.01,61.5,62.0,6.41,6.37,3.93,8.12,5,4
0.52,62.4,56.0,5.19,5.16,3.23,7.3629999999999995,7,4
1.52,60.6,58.0,7.46,7.39,4.5,9.397,4,4
0.51,62.3,55.0,5.14,5.1,3.19,7.655,7,5
0.41,60.9,60.0,4.79,4.83,2.93,6.526,4,4
0.32,61.6,57.0,4.42,4.38,2.71,6.417000000000001,7,5
0.3,62.9,56.0,4.27,4.22,2.67,6.515,4,5
0.55,61.8,59.0,5.25,5.2,3.23,7.186,7,4
0.32,60.6,56.0,4.42,4.46,2.69,6.184,5,5
0.72,60.5,57.0,5.81,5.83,3.52,8.094,6,5
0.56,61.8,54.0,5.28,5.31,3.27,7.1,5,5
0.71,58.9,59.0,5.78,5.84,3.42,7.669,5,3
0.42,62.5,59.0,4.72,4.79,2.97,6.825,7,4
1.01,63.6,60.0,6.32,6.38,4.04,8.543,1,2
1.08,62.6,54.0,6.56,6.51,4.09,8.545,5,5
0.41,61.7,56.0,4.77,4.8,2.95,7.22,7,5
1.07,60.5,59.0,6.67,6.59,4.01,8.381,1,4
0.7,62.1,59.0,5.65,5.63,3.5,7.729,1,4
0.32,61.2,57.0,4.4,4.43,2.7,6.667000000000001,2,5
0.51,61.3,55.0,5.11,5.17,3.15,7.271,1,5
1.54,62.4,59.0,7.38,7.36,4.6,9.147,3,4
1.11,64.4,58.0,6.55,6.5,4.2,8.224,4,1
0.32,63.1,54.0,4.42,4.36,2.77,6.356,4,3
0.53,63.2,55.0,5.17,5.18,3.27,7.0120000000000005,2,3
0.46,61.1,56.0,5.0,5.02,3.06,7.593999999999999,7,5
0.51,62.2,56.0,5.1,5.13,3.18,7.474,7,3
0.61,62.0,55.0,5.45,5.48,3.39,7.041,3,5
1.55,58.9,57.0,7.59,7.63,4.48,9.331,6,3
1.0,59.3,61.0,6.51,6.57,3.88,8.66,7,2
0.5,61.1,60.0,5.12,5.1,3.12,7.4110000000000005,2,4
1.01,65.4,57.0,6.2,6.16,4.04,9.073,6,1
0.37,61.9,59.0,4.57,4.61,2.84,6.615,2,4
1.08,59.4,59.0,6.71,6.68,3.98,8.929,1,4
1.27,61.0,61.0,6.95,7.01,4.26,8.581,2,3
0.7,61.7,59.0,5.64,5.67,3.49,7.489,3,3
0.78,61.1,56.0,5.95,5.97,3.64,7.682,3,5
0.94,60.7,60.0,6.32,6.27,3.82,8.48,6,4
0.51,61.9,59.0,5.11,5.06,3.15,7.485,1,4
0.82,60.7,57.0,6.07,6.06,3.68,8.047,7,5
0.76,59.3,62.0,5.93,5.85,3.49,7.92,5,4
0.7,63.6,62.0,5.6,5.57,3.55,7.7860000000000005,1,2
0.34,61.9,59.0,4.44,4.48,2.76,6.39,1,4
1.01,59.0,59.0,6.57,6.61,3.89,8.29,3,5
1.5,63.3,57.0,7.25,7.28,4.6,9.021,3,2
0.4,62.4,55.0,4.73,4.7,2.94,6.942,5,5
1.55,61.4,57.0,7.47,7.42,4.57,9.514,4,5
0.72,62.3,56.0,5.75,5.78,3.59,7.53,3,5
0.23,60.6,65.0,3.95,3.97,2.4,6.127000000000001,1,2
0.4,62.9,55.0,4.72,4.73,2.97,6.816,1,3
1.0,60.1,60.0,6.47,6.55,3.91,8.455,6,3
0.31,61.6,56.0,4.38,4.34,2.69,6.89,6,5
1.02,60.0,58.0,6.56,6.5,3.92,8.509,4,4
0.71,61.3,56.0,5.73,5.79,3.53,7.82,2,5
0.84,61.7,53.0,6.08,6.11,3.76,8.311,1,5
0.4,62.9,58.0,4.69,4.72,2.96,6.532,2,3
0.4,63.1,57.0,4.73,4.69,2.97,6.829,6,3
0.9,60.9,63.0,6.13,6.21,3.76,7.894,5,2
1.82,62.2,56.0,7.83,7.96,4.91,9.219,3,3
1.0,61.5,60.0,6.38,6.34,3.91,8.61,6,4
1.01,62.1,60.0,6.4,6.44,3.99,8.397,4,3
1.12,61.2,60.0,6.67,6.63,4.07,8.581,6,4
1.09,62.5,58.0,6.49,6.59,4.09,8.906,7,3
0.53,58.5,61.0,5.33,5.26,3.1,7.553999999999999,1,4
2.21,62.9,59.0,8.3,8.34,5.23,9.786,5,3
1.07,60.7,57.0,6.61,6.64,4.02,8.793,6,5
1.51,61.7,55.0,7.37,7.41,4.56,9.842,7,5
0.31,62.0,56.0,4.36,4.39,2.71,6.625,2,3
0.9,62.0,61.0,6.14,6.16,3.81,8.235,2,3
0.52,61.2,56.0,5.16,5.2,3.17,7.369,7,5
0.94,68.4,53.0,6.05,5.97,4.11,8.097000000000001,4,1
0.72,60.7,57.0,5.79,5.87,3.54,8.232000000000001,2,5
0.32,61.2,59.0,4.44,4.41,2.71,6.528,3,4
0.43,59.0,58.0,4.96,4.93,2.92,6.8229999999999995,4,4
0.51,62.1,60.0,5.08,5.03,3.14,7.234,1,3
0.41,61.7,56.0,4.78,4.81,2.96,6.915,6,5
1.8,58.2,61.0,8.07,7.95,4.66,9.335,3,4
0.47,60.5,58.0,5.05,5.0,3.04,7.513999999999999,1,4
1.01,62.1,59.0,6.37,6.41,3.97,8.799,6,3
0.51,62.3,58.0,5.08,5.1,3.17,7.577000000000001,2,4
1.08,64.9,60.0,6.43,6.39,4.16,8.259,1,1
0.57,61.8,56.0,5.3,5.35,3.29,7.382999999999999,7,5
1.0,61.4,58.0,6.37,6.43,3.93,8.661,6,4
1.13,61.1,59.0,6.74,6.67,4.1,8.491,3,4
0.31,62.9,57.0,4.32,4.27,2.7,6.596,6,5
0.76,62.1,57.0,5.8,5.83,3.61,8.413,2,3
0.51,60.4,57.0,5.2,5.22,3.15,7.567,7,5
0.47,61.9,54.0,4.98,5.0,3.09,7.774,6,5
0.24,60.1,58.0,4.01,4.04,2.42,6.037999999999999,1,3
0.58,61.0,58.0,5.37,5.42,3.29,7.4670000000000005,6,3
1.51,63.6,61.0,7.1,7.25,4.56,9.325,6,2
0.41,62.2,57.0,4.78,4.74,2.96,7.017,4,5
1.06,62.6,58.0,6.49,6.54,4.08,8.663,4,4
0.71,63.4,61.0,5.6,5.57,3.54,7.803999999999999,1,3
0.32,60.0,61.0,4.5,4.46,2.69,6.874,1,4
0.7,60.8,58.0,5.78,5.74,3.5,7.789,2,4
0.32,61.6,57.0,4.42,4.38,2.71,6.718999999999999,7,5
0.3,62.1,57.0,4.27,4.29,2.66,6.76,7,5
0.4,58.9,58.0,4.8,4.84,2.84,6.89,7,3
2.03,62.0,57.0,8.1,8.05,5.01,9.591000000000001,7,5
1.01,56.9,61.0,6.65,6.6,3.77,8.503,1,2
0.52,62.4,59.0,5.15,5.05,3.18,7.233,6,4
2.0,60.3,56.0,8.08,8.11,4.88,9.707,6,2
2.24,60.3,59.0,8.47,8.5,5.12,9.798,2,5
2.05,63.7,61.0,7.99,8.03,5.1,9.69,7,2
1.5,61.6,55.0,7.37,7.43,4.56,9.265,4,3
1.03,62.0,56.0,6.5,6.54,4.04,9.017999999999999,7,5
0.9,58.8,59.0,6.28,6.24,3.68,8.183,6,4
1.28,62.3,58.0,6.94,6.89,4.31,8.442,3,4
1.32,63.5,57.0,6.98,6.95,4.42,8.446,3,3
0.61,61.4,56.0,5.46,5.49,3.36,7.414,7,5
0.3,61.9,58.0,4.27,4.33,2.66,6.265,1,3
0.96,63.0,58.0,6.27,6.23,3.94,8.301,4,4
0.96,63.0,53.0,6.24,6.21,3.92,8.367,7,5
0.51,62.0,55.0,5.12,5.14,3.18,7.269,4,5
0.73,60.2,61.0,5.83,5.89,3.53,8.179,7,3
0.55,60.1,57.0,5.36,5.38,3.22,7.391,1,5
1.52,60.8,60.0,7.42,7.36,4.49,9.126,1,4
0.61,62.0,55.0,5.47,5.44,3.38,7.615,6,5
0.7,61.2,58.0,5.74,5.7,3.5,7.829,6,4
0.34,62.2,57.0,4.42,4.46,2.76,6.471,1,5
0.41,62.7,56.0,4.77,4.74,2.98,7.252999999999999,6,5
2.11,62.0,55.0,8.23,8.18,5.09,9.634,5,5
0.32,61.3,58.0,4.37,4.4,2.69,6.831,2,4
0.31,62.1,57.0,4.34,4.32,2.69,6.385,6,5
0.62,61.1,59.0,5.51,5.46,3.35,7.365,1,4
0.5,63.0,61.0,5.03,5.07,3.18,7.154,1,3
0.52,61.7,56.0,5.17,5.22,3.2,7.6979999999999995,2,3
0.41,63.1,59.0,4.7,4.75,2.98,6.558,2,2
0.44,60.9,55.0,4.92,4.96,3.01,7.087000000000001,2,5
0.51,61.2,55.0,5.13,5.16,3.15,7.242000000000001,7,3
1.8,61.4,55.0,7.86,7.8,4.81,9.221,3,3
0.75,63.6,58.0,5.75,5.7,3.64,7.506,7,2
0.79,61.8,56.0,5.93,5.91,3.66,7.9479999999999995,7,5
1.35,59.2,59.0,7.24,7.18,4.27,8.791,5,4
0.53,61.6,56.0,5.18,5.24,3.21,7.971,2,5
0.42,60.6,56.0,4.86,4.88,2.95,7.072,7,5
0.54,62.7,58.0,5.21,5.25,3.28,7.26,7,4
0.32,62.2,55.0,4.4,4.44,2.75,6.279,3,5
0.55,62.4,56.0,5.26,5.22,3.27,7.141,2,5
1.51,62.0,62.0,7.16,7.09,4.42,8.937000000000001,1,4
0.41,62.0,56.0,4.74,4.78,2.95,6.718,4,3
1.06,62.5,55.0,6.55,6.51,4.08,8.352,7,5
0.51,61.5,55.0,5.23,5.14,3.19,7.416,1,5
1.03,61.2,58.0,6.52,6.55,4.0,8.656,4,4
0.4,62.5,57.0,4.67,4.71,2.93,6.5889999999999995,5,5
0.5,61.0,59.0,5.13,5.07,3.11,7.367000000000001,1,4
0.35,62.4,57.0,4.51,4.56,2.83,6.72,6,5
0.8,61.9,54.0,6.0,5.95,3.7,8.056000000000001,6,5
1.5,60.7,60.0,7.32,7.41,4.47,9.565,1,3
0.5,63.0,57.0,5.02,5.1,3.19,7.148,2,3
1.34,62.5,56.0,7.09,7.05,4.42,8.923,2,5
1.0,62.8,58.0,6.29,6.39,3.98,8.433,6,3
0.3,61.5,57.0,4.28,4.31,2.64,6.36,1,3
0.9,62.9,56.0,6.13,6.18,3.87,8.07,3,3
0.31,60.6,59.0,4.39,4.35,2.65,6.528,6,4
0.52,61.0,56.0,5.2,5.23,3.18,7.606,6,5
1.01,62.8,58.0,6.28,6.33,3.96,8.131,3,2
0.35,62.4,55.0,4.53,4.54,2.83,6.257999999999999,6,5
0.4,61.5,55.0,4.77,4.79,2.94,6.896,1,5
1.01,62.6,56.0,6.4,6.34,3.99,8.491,6,5
0.5,66.6,58.0,4.95,4.84,3.26,7.034,4,1
0.7,61.5,56.0,5.74,5.71,3.52,7.837999999999999,4,5
1.11,61.2,59.0,6.74,6.66,4.1,8.467,7,4
0.9,62.7,56.0,6.16,6.12,3.85,8.367,6,4
1.0,63.5,54.0,6.35,6.41,4.05,8.389,1,2
2.07,60.3,59.0,8.23,8.28,4.98,9.744,5,5
1.01,64.9,56.0,6.27,6.21,4.05,8.494,7,1
0.99,61.8,59.0,6.3,6.33,3.9,8.472000000000001,1,3
0.53,61.5,55.0,5.19,5.22,3.2,7.611000000000001,6,5
0.34,62.2,55.0,4.47,4.49,2.79,6.43,4,5
1.11,60.1,63.0,6.68,6.7,4.02,8.492,6,2
1.2,62.8,57.0,6.78,6.72,4.24,8.888,7,5
2.42,62.3,58.0,8.63,8.55,5.35,9.693,3,4
0.27,61.3,57.0,4.14,4.18,2.54,6.525,2,3
0.35,60.9,58.0,4.54,4.56,2.77,6.6370000000000005,6,3
0.5,61.8,54.0,5.13,5.16,3.18,7.531000000000001,7,5
0.5,60.6,59.0,5.13,5.16,3.12,7.1979999999999995,1,5
0.3,63.1,58.0,4.28,4.24,2.69,6.654,7,3
0.52,60.7,59.0,5.14,5.18,3.13,7.377999999999999,2,3
0.75,62.1,57.0,5.81,5.85,3.62,7.731,1,5
1.51,60.5,56.0,7.42,7.45,4.5,9.627,7,5
0.31,62.4,56.0,4.33,4.35,2.71,6.347,6,5
0.57,61.6,55.0,5.34,5.38,3.3,7.504,7,5
1.02,61.5,56.0,6.49,6.46,3.98,8.126,7,5
1.02,63.5,57.0,6.4,6.35,4.05,8.451,2,3
0.28,61.6,55.0,4.22,4.26,2.61,6.417000000000001,2,5
2.18,62.6,58.0,8.23,8.25,5.16,9.461,3,3
0.7,66.7,55.0,5.64,5.49,3.71,6.8629999999999995,7,1
1.02,63.1,60.0,6.31,6.4,4.01,8.023,1,2
0.72,62.7,56.0,5.75,5.67,3.58,7.565,3,5
0.32,61.3,57.0,4.4,4.37,2.69,6.718999999999999,7,5
0.3,60.8,56.0,4.37,4.35,2.65,6.921,4,5
0.36,62.2,54.1,4.57,4.6,2.86,6.777,4,5
1.17,62.4,53.0,6.74,6.76,4.21,8.597999999999999,4,5
1.24,61.7,59.0,6.91,6.84,4.24,8.847999999999999,4,4
0.73,61.3,56.0,5.78,5.84,3.56,8.014,2,3
1.2,62.9,57.0,6.79,6.76,4.26,8.613999999999999,4,5
1.12,62.8,57.0,6.68,6.61,4.17,8.514,5,4
0.73,58.7,58.0,5.94,5.91,3.48,7.564,4,4
1.0,61.3,62.0,6.45,6.37,3.93,8.525,2,1
0.38,61.6,57.0,4.62,4.66,2.86,6.611000000000001,7,5
0.84,62.0,55.0,6.07,6.06,3.76,7.806,3,5
0.55,63.1,58.0,5.15,5.19,3.26,6.9479999999999995,5,3
1.51,62.4,60.0,7.27,7.34,4.56,9.282,4,4
0.9,64.7,58.0,5.94,6.03,3.87,8.04,7,1
0.54,62.8,55.0,5.23,5.17,3.27,7.273,7,5
0.93,62.2,58.0,6.25,6.22,3.88,8.679,7,5
0.58,62.4,58.0,5.32,5.35,3.33,7.215,1,5
2.01,60.6,59.0,8.23,8.17,4.97,9.502,4,4
0.7,62.6,58.0,5.64,5.67,3.54,8.097999999999999,6,5
0.33,62.6,55.0,4.41,4.44,2.77,6.8,7,3
1.01,62.3,58.0,6.45,6.36,3.99,8.392000000000001,4,4
1.77,62.2,56.0,7.77,7.73,4.82,9.318999999999999,3,5
0.36,61.8,56.0,4.57,4.6,2.84,6.608,7,3
0.51,63.6,58.0,5.05,5.08,3.22,7.176,2,2
0.3,62.0,55.0,4.31,4.33,2.68,6.405,2,5
0.7,61.8,60.0,5.63,5.69,3.5,7.985,7,3
0.77,59.5,60.0,6.01,5.95,3.56,7.986000000000001,6,4
0.51,61.3,56.0,5.13,5.21,3.17,8.07,1,5
0.31,61.5,55.0,4.39,4.42,2.71,6.671,7,5
0.32,62.4,57.0,4.37,4.35,2.72,6.317,5,5
1.01,56.8,66.0,6.63,6.58,3.75,8.292,1,1
1.32,61.7,56.0,7.04,7.07,4.35,9.357000000000001,7,5
2.02,63.4,60.0,7.96,8.04,5.07,9.78,4,3
0.73,63.1,57.3,5.65,5.7,3.59,7.757000000000001,4,3
1.14,60.8,58.0,6.79,6.74,4.11,9.294,2,4
0.72,58.8,60.0,5.91,5.89,3.47,7.9510000000000005,2,4
1.2,62.6,54.3,6.76,6.8,4.25,9.07,7,5
0.86,61.8,58.0,6.12,6.15,3.79,8.0,2,4
1.05,65.4,59.0,6.3,6.24,4.1,8.247,6,1
1.08,63.1,59.0,6.53,6.49,4.11,8.554,1,3
1.69,63.8,56.0,7.51,7.57,4.81,9.764,1,2
1.01,61.8,60.0,6.37,6.41,3.95,8.431000000000001,6,3
1.01,61.6,61.0,6.43,6.45,3.97,8.769,6,2
0.34,61.9,57.0,4.44,4.48,2.76,6.129,5,5
0.3,62.6,54.0,4.31,4.32,2.7,6.671,7,5
0.7,60.6,58.0,5.8,5.72,3.49,7.945,2,4
0.5,60.0,63.0,5.06,5.1,3.05,7.087999999999999,7,3
2.03,61.6,58.0,8.09,8.17,5.01,9.676,4,4
1.3,64.0,58.0,6.91,6.84,4.4,8.564,3,2
1.01,62.7,56.0,6.4,6.35,4.0,8.342,2,4
0.4,61.8,55.0,4.74,4.78,2.94,6.351,5,5
1.24,59.3,60.0,7.05,7.01,4.16,8.751,6,4
0.53,60.8,57.0,5.24,5.28,3.2,7.577999999999999,7,5
1.51,60.5,61.0,7.5,7.4,4.45,9.804,2,4
1.51,63.3,53.0,7.33,7.26,4.62,9.533,7,3
1.02,60.1,59.0,6.48,6.53,3.91,8.959,1,3
0.32,62.6,55.0,4.41,4.38,2.75,6.718999999999999,2,5
0.36,62.7,59.0,4.58,4.54,2.86,6.474,5,4
